game_id,season,season_type,game_date,game_date_time,team_id,team_uid,team_slug,team_location,team_name,team_abbreviation,team_display_name,team_short_display_name,team_color,team_alternate_color,team_logo,team_home_away,team_score,team_winner,assists,blocks,defensive_rebounds,fast_break_points,field_goal_pct,field_goals_made,field_goals_attempted,flagrant_fouls,fouls,free_throw_pct,free_throws_made,free_throws_attempted,largest_lead,lead_changes,lead_percentage,offensive_rebounds,points_in_paint,steals,team_turnovers,technical_fouls,three_point_field_goal_pct,three_point_field_goals_made,three_point_field_goals_attempted,total_rebounds,total_technical_fouls,total_turnovers,turnover_points,turnovers,opponent_team_id,opponent_team_uid,opponent_team_slug,opponent_team_location,opponent_team_name,opponent_team_abbreviation,opponent_team_display_name,opponent_team_short_display_name,opponent_team_color,opponent_team_alternate_color,opponent_team_logo,opponent_team_score
401827163,2026,2,2026-01-19,2026-01-19T22:00:00Z,2011,s:40~l:41~t:2011,alabama-state-hornets,Alabama State,Hornets,ALST,Alabama State Hornets,Alabama St,e9a900,0a0a0a,https://a.espncdn.com/i/teamlogos/ncaa/500/2011.png,home,69,FALSE,16,2,24,10,45,25,55,0,22,65,11,17,6,17,39,11,32,8,1,0,32,8,25,35,0,20,5,20,2010,s:40~l:41~t:2010,alabama-am-bulldogs,Alabama A&M,Bulldogs,AAMU,Alabama A&M Bulldogs,Alabama A&M,790000,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/2010.png,73
401827162,2026,2,2026-01-12,2026-01-13T00:00:00Z,2011,s:40~l:41~t:2011,alabama-state-hornets,Alabama State,Hornets,ALST,Alabama State Hornets,Alabama St,e9a900,0a0a0a,https://a.espncdn.com/i/teamlogos/ncaa/500/2011.png,home,81,TRUE,12,5,28,31,52,26,50,0,14,81,21,26,16,2,92,8,36,9,1,1,38,8,21,36,1,16,21,16,2016,s:40~l:41~t:2016,alcorn-state-braves,Alcorn State,Braves,ALCN,Alcorn State Braves,Alcorn St,4b0058,46166a,https://a.espncdn.com/i/teamlogos/ncaa/500/2016.png,66
401827161,2026,2,2026-01-10,2026-01-10T21:00:00Z,2011,s:40~l:41~t:2011,alabama-state-hornets,Alabama State,Hornets,ALST,Alabama State Hornets,Alabama St,e9a900,0a0a0a,https://a.espncdn.com/i/teamlogos/ncaa/500/2011.png,home,64,FALSE,8,5,26,13,33,24,73,0,22,67,14,21,3,1,8,26,42,8,1,1,9,2,22,52,1,19,12,19,2296,s:40~l:41~t:2296,jackson-state-tigers,Jackson State,Tigers,JKST,Jackson State Tigers,Jackson St,123297,b5b7ba,https://a.espncdn.com/i/teamlogos/ncaa/500/2296.png,75
401827137,2026,2,2026-01-05,2026-01-05T23:30:00Z,2011,s:40~l:41~t:2011,alabama-state-hornets,Alabama State,Hornets,ALST,Alabama State Hornets,Alabama St,e9a900,0a0a0a,https://a.espncdn.com/i/teamlogos/ncaa/500/2011.png,away,79,FALSE,10,10,20,9,44,27,61,0,26,73,19,26,2,13,10,9,36,10,0,0,32,6,19,29,0,11,25,11,2029,s:40~l:41~t:2029,arkansas-pine-bluff-golden-lions,Arkansas-Pine Bluff,Golden Lions,UAPB,Arkansas-Pine Bluff Golden Lions,AR-Pine Bluff,e0aa0f,eaaa00,https://a.espncdn.com/i/teamlogos/ncaa/500/2029.png,90
401827159,2026,2,2026-01-03,2026-01-03T23:30:00Z,2011,s:40~l:41~t:2011,alabama-state-hornets,Alabama State,Hornets,ALST,Alabama State Hornets,Alabama St,e9a900,0a0a0a,https://a.espncdn.com/i/teamlogos/ncaa/500/2011.png,away,89,TRUE,15,2,21,30,53,27,51,0,19,93,28,30,22,4,98,9,32,15,0,0,39,7,18,30,0,16,14,16,2400,s:40~l:41~t:2400,mississippi-valley-state-delta-devils,Mississippi Valley State,Delta Devils,MVSU,Mississippi Valley State Delta Devils,Miss Valley St,005328,cf2d34,https://a.espncdn.com/i/teamlogos/ncaa/500/2400.png,69
401827158,2026,2,2025-12-29,2025-12-30T00:30:00Z,2011,s:40~l:41~t:2011,alabama-state-hornets,Alabama State,Hornets,ALST,Alabama State Hornets,Alabama St,e9a900,0a0a0a,https://a.espncdn.com/i/teamlogos/ncaa/500/2011.png,away,56,FALSE,3,2,18,7,28,14,50,0,14,68,23,34,0,0,0,9,12,7,0,0,26,5,19,27,0,12,16,12,344,s:40~l:41~t:344,mississippi-state-bulldogs,Mississippi State,Bulldogs,MSST,Mississippi State Bulldogs,Mississippi St,5d1725,c1c6c8,https://a.espncdn.com/i/teamlogos/ncaa/500/344.png,94
401826801,2026,2,2025-12-22,2025-12-23T01:00:00Z,2011,s:40~l:41~t:2011,alabama-state-hornets,Alabama State,Hornets,ALST,Alabama State Hornets,Alabama St,e9a900,0a0a0a,https://a.espncdn.com/i/teamlogos/ncaa/500/2011.png,away,67,FALSE,13,3,18,11,36,23,64,0,14,59,13,22,0,0,0,19,26,9,1,0,28,8,29,37,0,16,16,16,235,s:40~l:41~t:235,memphis-tigers,Memphis,Tigers,MEM,Memphis Tigers,Memphis,004991,8e908f,https://a.espncdn.com/i/teamlogos/ncaa/500/235.png,88
401819849,2026,2,2025-12-17,2025-12-18T00:00:00Z,2011,s:40~l:41~t:2011,alabama-state-hornets,Alabama State,Hornets,ALST,Alabama State Hornets,Alabama St,e9a900,0a0a0a,https://a.espncdn.com/i/teamlogos/ncaa/500/2011.png,away,51,FALSE,7,0,23,0,29,20,69,0,17,58,7,12,0,0,0,17,20,2,1,0,20,4,20,40,0,11,2,11,2132,s:40~l:41~t:2132,cincinnati-bearcats,Cincinnati,Bearcats,CIN,Cincinnati Bearcats,Cincinnati,000000,e00122,https://a.espncdn.com/i/teamlogos/ncaa/500/2132.png,88
401827157,2026,2,2025-12-11,2025-12-12T01:00:00Z,2011,s:40~l:41~t:2011,alabama-state-hornets,Alabama State,Hornets,ALST,Alabama State Hornets,Alabama St,e9a900,0a0a0a,https://a.espncdn.com/i/teamlogos/ncaa/500/2011.png,away,77,FALSE,13,3,14,9,47,28,59,0,16,67,8,12,0,0,0,10,26,7,0,0,50,13,26,24,0,7,9,7,142,s:40~l:41~t:142,missouri-tigers,Missouri,Tigers,MIZ,Missouri Tigers,Missouri,f1b82d,000000,https://a.espncdn.com/i/teamlogos/ncaa/500/142.png,85
401827156,2026,2,2025-12-07,2025-12-07T20:00:00Z,2011,s:40~l:41~t:2011,alabama-state-hornets,Alabama State,Hornets,ALST,Alabama State Hornets,Alabama St,e9a900,0a0a0a,https://a.espncdn.com/i/teamlogos/ncaa/500/2011.png,away,64,FALSE,12,5,24,20,45,23,51,0,21,58,11,19,8,3,60,8,32,5,0,0,39,7,18,32,0,13,11,13,2630,s:40~l:41~t:2630,ut-martin-skyhawks,UT Martin,Skyhawks,UTM,UT Martin Skyhawks,UT Martin,FF6700,102a5c,https://a.espncdn.com/i/teamlogos/ncaa/500/2630.png,74
401827155,2026,2,2025-11-26,2025-11-27T02:00:00Z,2011,s:40~l:41~t:2011,alabama-state-hornets,Alabama State,Hornets,ALST,Alabama State Hornets,Alabama St,e9a900,0a0a0a,https://a.espncdn.com/i/teamlogos/ncaa/500/2011.png,away,87,FALSE,13,3,20,14,52,29,56,0,25,80,16,20,15,NA,NA,10,24,8,2,0,50,13,26,30,0,17,16,17,167,s:40~l:41~t:167,new-mexico-lobos,New Mexico,Lobos,UNM,New Mexico Lobos,New Mexico,ba0c2f,a7a8aa,https://a.espncdn.com/i/teamlogos/ncaa/500/167.png,93
401827154,2026,2,2025-11-23,2025-11-23T18:00:00Z,2011,s:40~l:41~t:2011,alabama-state-hornets,Alabama State,Hornets,ALST,Alabama State Hornets,Alabama St,e9a900,0a0a0a,https://a.espncdn.com/i/teamlogos/ncaa/500/2011.png,away,68,FALSE,6,7,23,8,33,19,58,0,20,81,25,31,9,NA,NA,16,18,6,0,0,22,5,23,39,0,9,7,9,2565,s:40~l:41~t:2565,siu-edwardsville-cougars,SIU Edwardsville,Cougars,SIUE,SIU Edwardsville Cougars,SIUE,eb1c23,080808,https://a.espncdn.com/i/teamlogos/ncaa/500/2565.png,83
401823377,2026,2,2025-11-21,2025-11-21T19:00:00Z,2011,s:40~l:41~t:2011,alabama-state-hornets,Alabama State,Hornets,ALST,Alabama State Hornets,Alabama St,e9a900,0a0a0a,https://a.espncdn.com/i/teamlogos/ncaa/500/2011.png,home,101,TRUE,23,4,31,28,58,36,62,0,12,83,20,24,23,NA,NA,8,52,11,0,0,41,9,22,39,0,15,27,15,85,s:40~l:41~t:85,iu-indianapolis-jaguars,IU Indianapolis,Jaguars,IUIN,IU Indianapolis Jaguars,IU Indy,A81F30,d59f0f,https://a.espncdn.com/i/teamlogos/ncaa/500/85.png,80
401820552,2026,2,2025-11-19,2025-11-19T23:00:00Z,2011,s:40~l:41~t:2011,alabama-state-hornets,Alabama State,Hornets,ALST,Alabama State Hornets,Alabama St,e9a900,0a0a0a,https://a.espncdn.com/i/teamlogos/ncaa/500/2011.png,away,64,FALSE,4,4,18,11,40,22,55,0,19,79,15,19,9,NA,NA,6,26,10,1,0,26,5,19,24,0,11,13,11,2005,s:40~l:41~t:2005,air-force-falcons,Air Force,Falcons,AF,Air Force Falcons,Air Force,003594,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/2005.png,66
401819863,2026,2,2025-11-17,2025-11-18T02:00:00Z,2011,s:40~l:41~t:2011,alabama-state-hornets,Alabama State,Hornets,ALST,Alabama State Hornets,Alabama St,e9a900,0a0a0a,https://a.espncdn.com/i/teamlogos/ncaa/500/2011.png,away,66,FALSE,14,2,20,10,36,24,67,0,24,58,7,12,0,NA,NA,13,22,4,0,0,44,11,25,33,0,11,9,11,38,s:40~l:41~t:38,colorado-buffaloes,Colorado,Buffaloes,COLO,Colorado Buffaloes,Colorado,cfb87c,000000,https://a.espncdn.com/i/teamlogos/ncaa/500/38.png,94
401827153,2026,2,2025-11-14,2025-11-15T00:00:00Z,2011,s:40~l:41~t:2011,alabama-state-hornets,Alabama State,Hornets,ALST,Alabama State Hornets,Alabama St,e9a900,0a0a0a,https://a.espncdn.com/i/teamlogos/ncaa/500/2011.png,home,124,TRUE,32,3,37,46,57,49,86,0,19,48,16,33,60,NA,NA,24,76,18,0,0,36,10,28,61,0,14,45,14,3229,s:40~l:41~t:3229,virginia-lynchburg-dragons,Virginia Lynchburg,Dragons,VUL,Virginia Lynchburg Dragons,VA Lynchburg,NA,NA,NA,68
401826851,2026,2,2025-11-11,2025-11-12T00:30:00Z,2011,s:40~l:41~t:2011,alabama-state-hornets,Alabama State,Hornets,ALST,Alabama State Hornets,Alabama St,e9a900,0a0a0a,https://a.espncdn.com/i/teamlogos/ncaa/500/2011.png,away,77,TRUE,19,3,27,16,43,28,65,0,16,65,13,20,10,NA,NA,12,36,11,0,0,32,8,25,39,0,11,7,11,5,s:40~l:41~t:5,uab-blazers,UAB,Blazers,UAB,UAB Blazers,UAB,1a5632,fdb913,https://a.espncdn.com/i/teamlogos/ncaa/500/5.png,74
401826706,2026,2,2025-11-07,2025-11-08T00:00:00Z,2011,s:40~l:41~t:2011,alabama-state-hornets,Alabama State,Hornets,ALST,Alabama State Hornets,Alabama St,e9a900,0a0a0a,https://a.espncdn.com/i/teamlogos/ncaa/500/2011.png,away,64,FALSE,11,1,22,8,35,23,65,0,15,58,11,19,0,NA,NA,13,24,8,0,0,30,7,23,35,0,17,14,17,52,s:40~l:41~t:52,florida-state-seminoles,Florida State,Seminoles,FSU,Florida State Seminoles,Florida St,782f40,ceb888,https://a.espncdn.com/i/teamlogos/ncaa/500/52.png,101
