game_id,season,season_type,game_date,game_date_time,athlete_id,athlete_display_name,team_id,team_name,team_location,team_short_display_name,minutes,field_goals_made,field_goals_attempted,three_point_field_goals_made,three_point_field_goals_attempted,free_throws_made,free_throws_attempted,offensive_rebounds,defensive_rebounds,rebounds,assists,steals,blocks,turnovers,fouls,plus_minus,points,starter,ejected,did_not_play,reason,active,athlete_jersey,athlete_short_name,athlete_headshot_href,athlete_position_name,athlete_position_abbreviation,team_display_name,team_uid,team_slug,team_logo,team_abbreviation,team_color,team_alternate_color,home_away,team_winner,team_score,opponent_team_id,opponent_team_name,opponent_team_location,opponent_team_display_name,opponent_team_abbreviation,opponent_team_logo,opponent_team_color,opponent_team_alternate_color,opponent_team_score
401705417,2025,2,2025-02-28,2025-03-01T00:30:00Z,4278073,Shai Gilgeous-Alexander,25,Thunder,Oklahoma City,Thunder,34,12,23,3,7,4,4,0,3,3,5,2,0,1,0,+23,31,TRUE,FALSE,FALSE,COACH'S DECISION,FALSE,2,S. Gilgeous-Alexander,https://a.espncdn.com/i/headshots/nba/players/full/4278073.png,Guard,G,Oklahoma City Thunder,s:40~l:46~t:25,oklahoma-city-thunder,https://a.espncdn.com/i/teamlogos/nba/500/okc.png,OKC,007ac1,ef3b24,away,TRUE,135,1,Hawks,Atlanta,Atlanta Hawks,ATL,https://a.espncdn.com/i/teamlogos/nba/500/atl.png,c8102e,fdb927,119
401705406,2025,2,2025-02-26,2025-02-27T00:30:00Z,4278073,Shai Gilgeous-Alexander,25,Thunder,Oklahoma City,Thunder,34,7,11,1,2,12,13,2,4,6,5,2,0,3,2,-15,27,TRUE,FALSE,FALSE,COACH'S DECISION,TRUE,2,S. Gilgeous-Alexander,https://a.espncdn.com/i/headshots/nba/players/full/4278073.png,Guard,G,Oklahoma City Thunder,s:40~l:46~t:25,oklahoma-city-thunder,https://a.espncdn.com/i/teamlogos/nba/500/okc.png,OKC,007ac1,ef3b24,away,TRUE,129,17,Nets,Brooklyn,Brooklyn Nets,BKN,https://a.espncdn.com/i/teamlogos/nba/500/bkn.png,000000,ffffff,121
401705392,2025,2,2025-02-24,2025-02-25T01:00:00Z,4278073,Shai Gilgeous-Alexander,25,Thunder,Oklahoma City,Thunder,42,11,20,3,5,14,17,1,9,10,8,0,0,4,5,+2,39,TRUE,FALSE,FALSE,COACH'S DECISION,TRUE,2,S. Gilgeous-Alexander,https://a.espncdn.com/i/headshots/nba/players/full/4278073.png,Guard,G,Oklahoma City Thunder,s:40~l:46~t:25,oklahoma-city-thunder,https://a.espncdn.com/i/teamlogos/nba/500/okc.png,OKC,007ac1,ef3b24,home,FALSE,128,16,Timberwolves,Minnesota,Minnesota Timberwolves,MIN,https://a.espncdn.com/i/teamlogos/nba/500/min.png,266092,79bc43,131
401705386,2025,2,2025-02-23,2025-02-24T02:50:00Z,4278073,Shai Gilgeous-Alexander,25,Thunder,Oklahoma City,Thunder,38,13,24,3,6,8,11,0,8,8,8,3,3,5,3,+16,37,TRUE,FALSE,FALSE,COACH'S DECISION,TRUE,2,S. Gilgeous-Alexander,https://a.espncdn.com/i/headshots/nba/players/full/4278073.png,Guard,G,Oklahoma City Thunder,s:40~l:46~t:25,oklahoma-city-thunder,https://a.espncdn.com/i/teamlogos/nba/500/okc.png,OKC,007ac1,ef3b24,away,TRUE,130,16,Timberwolves,Minnesota,Minnesota Timberwolves,MIN,https://a.espncdn.com/i/teamlogos/nba/500/min.png,266092,79bc43,123
401705370,2025,2,2025-02-21,2025-02-22T02:30:00Z,4278073,Shai Gilgeous-Alexander,25,Thunder,Oklahoma City,Thunder,32,7,16,1,4,6,6,0,2,2,8,1,3,3,1,+11,21,TRUE,FALSE,FALSE,COACH'S DECISION,FALSE,2,S. Gilgeous-Alexander,https://a.espncdn.com/i/headshots/nba/players/full/4278073.png,Guard,G,Oklahoma City Thunder,s:40~l:46~t:25,oklahoma-city-thunder,https://a.espncdn.com/i/teamlogos/nba/500/okc.png,OKC,007ac1,ef3b24,away,TRUE,130,26,Jazz,Utah,Utah Jazz,UTAH,https://a.espncdn.com/i/teamlogos/nba/500/utah.png,000000,79a3dc,107
401752957,2025,2,2025-02-16,2025-02-17T03:00:00Z,4278073,Shai Gilgeous-Alexander,130579,Team Chuck,Team Chuck,Team Chuck,6,1,4,1,3,1,2,1,0,1,0,0,0,1,0,-8,4,TRUE,FALSE,FALSE,COACH'S DECISION,FALSE,2,S. Gilgeous-Alexander,https://a.espncdn.com/i/headshots/nba/players/full/4278073.png,Guard,G,Team Chuck,s:40~l:46~t:130579,team-chuck,https://a.espncdn.com/i/teamlogos/nba/500/chk.png,CHK,NA,002b5c,home,FALSE,25,130580,Team Shaq,Team Shaq,Team Shaq,SHQ,https://a.espncdn.com/i/teamlogos/nba/500/shq.png,NA,002b5c,41
401752955,2025,2,2025-02-16,2025-02-17T01:20:00Z,4278073,Shai Gilgeous-Alexander,130579,Team Chuck,Team Chuck,Team Chuck,7,5,5,2,2,0,0,0,2,2,1,0,1,0,1,+14,12,TRUE,FALSE,FALSE,COACH'S DECISION,TRUE,2,S. Gilgeous-Alexander,https://a.espncdn.com/i/headshots/nba/players/full/4278073.png,Guard,G,Team Chuck,s:40~l:46~t:130579,team-chuck,https://a.espncdn.com/i/teamlogos/nba/500/chk.png,CHK,NA,002b5c,home,TRUE,41,130581,Team Kenny,Team Kenny,Team Kenny,KEN,https://a.espncdn.com/i/teamlogos/nba/500/ken.png,NA,fdb927,32
401705353,2025,2,2025-02-13,2025-02-14T01:30:00Z,4278073,Shai Gilgeous-Alexander,25,Thunder,Oklahoma City,Thunder,34,6,21,1,2,11,11,2,6,8,9,0,0,1,2,-12,24,TRUE,FALSE,FALSE,COACH'S DECISION,FALSE,2,S. Gilgeous-Alexander,https://a.espncdn.com/i/headshots/nba/players/full/4278073.png,Guard,G,Oklahoma City Thunder,s:40~l:46~t:25,oklahoma-city-thunder,https://a.espncdn.com/i/teamlogos/nba/500/okc.png,OKC,007ac1,ef3b24,away,FALSE,101,16,Timberwolves,Minnesota,Minnesota Timberwolves,MIN,https://a.espncdn.com/i/teamlogos/nba/500/min.png,266092,79bc43,116
401705344,2025,2,2025-02-12,2025-02-13T01:00:00Z,4278073,Shai Gilgeous-Alexander,25,Thunder,Oklahoma City,Thunder,38,11,22,4,9,6,9,1,4,5,9,2,0,1,4,+19,32,TRUE,FALSE,FALSE,COACH'S DECISION,TRUE,2,S. Gilgeous-Alexander,https://a.espncdn.com/i/headshots/nba/players/full/4278073.png,Guard,G,Oklahoma City Thunder,s:40~l:46~t:25,oklahoma-city-thunder,https://a.espncdn.com/i/teamlogos/nba/500/okc.png,OKC,007ac1,ef3b24,home,TRUE,115,14,Heat,Miami,Miami Heat,MIA,https://a.espncdn.com/i/teamlogos/nba/500/mia.png,98002e,000000,101
401705327,2025,2,2025-02-10,2025-02-11T01:00:00Z,4278073,Shai Gilgeous-Alexander,25,Thunder,Oklahoma City,Thunder,31,10,20,4,9,7,8,0,1,1,2,3,1,1,1,+12,31,TRUE,FALSE,FALSE,COACH'S DECISION,FALSE,2,S. Gilgeous-Alexander,https://a.espncdn.com/i/headshots/nba/players/full/4278073.png,Guard,G,Oklahoma City Thunder,s:40~l:46~t:25,oklahoma-city-thunder,https://a.espncdn.com/i/teamlogos/nba/500/okc.png,OKC,007ac1,ef3b24,home,TRUE,137,3,Pelicans,New Orleans,New Orleans Pelicans,NO,https://a.espncdn.com/i/teamlogos/nba/500/no.png,0a2240,b4975a,101
401705312,2025,2,2025-02-08,2025-02-09T01:00:00Z,4278073,Shai Gilgeous-Alexander,25,Thunder,Oklahoma City,Thunder,34,8,26,3,5,13,16,0,0,0,8,0,2,0,5,+18,32,TRUE,FALSE,FALSE,COACH'S DECISION,FALSE,2,S. Gilgeous-Alexander,https://a.espncdn.com/i/headshots/nba/players/full/4278073.png,Guard,G,Oklahoma City Thunder,s:40~l:46~t:25,oklahoma-city-thunder,https://a.espncdn.com/i/teamlogos/nba/500/okc.png,OKC,007ac1,ef3b24,away,TRUE,125,29,Grizzlies,Memphis,Memphis Grizzlies,MEM,https://a.espncdn.com/i/teamlogos/nba/500/mem.png,5d76a9,12173f,112
401705305,2025,2,2025-02-07,2025-02-08T01:00:00Z,4278073,Shai Gilgeous-Alexander,25,Thunder,Oklahoma City,Thunder,29,5,12,1,6,14,14,1,3,4,6,1,0,2,1,+15,25,TRUE,FALSE,FALSE,COACH'S DECISION,FALSE,2,S. Gilgeous-Alexander,https://a.espncdn.com/i/headshots/nba/players/full/4278073.png,Guard,G,Oklahoma City Thunder,s:40~l:46~t:25,oklahoma-city-thunder,https://a.espncdn.com/i/teamlogos/nba/500/okc.png,OKC,007ac1,ef3b24,home,TRUE,121,28,Raptors,Toronto,Toronto Raptors,TOR,https://a.espncdn.com/i/teamlogos/nba/500/tor.png,d91244,000000,109
401705290,2025,2,2025-02-05,2025-02-06T02:30:00Z,4278073,Shai Gilgeous-Alexander,25,Thunder,Oklahoma City,Thunder,34,18,29,3,7,11,12,2,6,8,5,2,1,1,3,+42,50,TRUE,FALSE,FALSE,COACH'S DECISION,FALSE,2,S. Gilgeous-Alexander,https://a.espncdn.com/i/headshots/nba/players/full/4278073.png,Guard,G,Oklahoma City Thunder,s:40~l:46~t:25,oklahoma-city-thunder,https://a.espncdn.com/i/teamlogos/nba/500/okc.png,OKC,007ac1,ef3b24,home,TRUE,140,21,Suns,Phoenix,Phoenix Suns,PHX,https://a.espncdn.com/i/teamlogos/nba/500/phx.png,29127a,e56020,109
401705271,2025,2,2025-02-03,2025-02-04T01:00:00Z,4278073,Shai Gilgeous-Alexander,25,Thunder,Oklahoma City,Thunder,22,15,19,2,3,2,3,0,3,3,6,0,0,3,1,+34,34,TRUE,FALSE,FALSE,COACH'S DECISION,FALSE,2,S. Gilgeous-Alexander,https://a.espncdn.com/i/headshots/nba/players/full/4278073.png,Guard,G,Oklahoma City Thunder,s:40~l:46~t:25,oklahoma-city-thunder,https://a.espncdn.com/i/teamlogos/nba/500/okc.png,OKC,007ac1,ef3b24,home,TRUE,125,15,Bucks,Milwaukee,Milwaukee Bucks,MIL,https://a.espncdn.com/i/teamlogos/nba/500/mil.png,00471b,eee1c6,96
401705257,2025,2,2025-02-01,2025-02-02T01:00:00Z,4278073,Shai Gilgeous-Alexander,25,Thunder,Oklahoma City,Thunder,30,10,20,1,6,8,10,3,3,6,9,0,2,4,2,+17,29,TRUE,FALSE,FALSE,COACH'S DECISION,FALSE,2,S. Gilgeous-Alexander,https://a.espncdn.com/i/headshots/nba/players/full/4278073.png,Guard,G,Oklahoma City Thunder,s:40~l:46~t:25,oklahoma-city-thunder,https://a.espncdn.com/i/teamlogos/nba/500/okc.png,OKC,007ac1,ef3b24,home,TRUE,144,23,Kings,Sacramento,Sacramento Kings,SAC,https://a.espncdn.com/i/teamlogos/nba/500/sac.png,5a2d81,6a7a82,110
401705239,2025,2,2025-01-29,2025-01-30T03:00:00Z,4278073,Shai Gilgeous-Alexander,25,Thunder,Oklahoma City,Thunder,39,16,29,2,6,18,21,0,3,3,4,1,0,3,4,+1,52,TRUE,FALSE,FALSE,COACH'S DECISION,FALSE,2,S. Gilgeous-Alexander,https://a.espncdn.com/i/headshots/nba/players/full/4278073.png,Guard,G,Oklahoma City Thunder,s:40~l:46~t:25,oklahoma-city-thunder,https://a.espncdn.com/i/teamlogos/nba/500/okc.png,OKC,007ac1,ef3b24,away,FALSE,109,9,Warriors,Golden State,Golden State Warriors,GS,https://a.espncdn.com/i/teamlogos/nba/500/gs.png,fdb927,1d428a,116
401705213,2025,2,2025-01-26,2025-01-26T23:00:00Z,4278073,Shai Gilgeous-Alexander,25,Thunder,Oklahoma City,Thunder,37,12,25,2,4,9,9,1,4,5,1,3,0,2,1,-4,35,TRUE,FALSE,FALSE,COACH'S DECISION,TRUE,2,S. Gilgeous-Alexander,https://a.espncdn.com/i/headshots/nba/players/full/4278073.png,Guard,G,Oklahoma City Thunder,s:40~l:46~t:25,oklahoma-city-thunder,https://a.espncdn.com/i/teamlogos/nba/500/okc.png,OKC,007ac1,ef3b24,away,TRUE,118,22,Trail Blazers,Portland,Portland Trail Blazers,POR,https://a.espncdn.com/i/teamlogos/nba/500/por.png,e03a3e,000000,108
401705191,2025,2,2025-01-23,2025-01-24T01:00:00Z,4278073,Shai Gilgeous-Alexander,25,Thunder,Oklahoma City,Thunder,40,12,25,1,3,6,6,1,0,1,7,0,0,3,4,-7,31,TRUE,FALSE,FALSE,COACH'S DECISION,TRUE,2,S. Gilgeous-Alexander,https://a.espncdn.com/i/headshots/nba/players/full/4278073.png,Guard,G,Oklahoma City Thunder,s:40~l:46~t:25,oklahoma-city-thunder,https://a.espncdn.com/i/teamlogos/nba/500/okc.png,OKC,007ac1,ef3b24,home,FALSE,115,6,Mavericks,Dallas,Dallas Mavericks,DAL,https://a.espncdn.com/i/teamlogos/nba/500/dal.png,0064b1,bbc4ca,121
401705184,2025,2,2025-01-22,2025-01-23T01:00:00Z,4278073,Shai Gilgeous-Alexander,25,Thunder,Oklahoma City,Thunder,37,17,35,3,10,17,18,3,5,8,5,3,2,3,3,+9,54,TRUE,FALSE,FALSE,COACH'S DECISION,TRUE,2,S. Gilgeous-Alexander,https://a.espncdn.com/i/headshots/nba/players/full/4278073.png,Guard,G,Oklahoma City Thunder,s:40~l:46~t:25,oklahoma-city-thunder,https://a.espncdn.com/i/teamlogos/nba/500/okc.png,OKC,007ac1,ef3b24,home,TRUE,123,26,Jazz,Utah,Utah Jazz,UTAH,https://a.espncdn.com/i/teamlogos/nba/500/utah.png,000000,79a3dc,114
401705161,2025,2,2025-01-19,2025-01-20T00:00:00Z,4278073,Shai Gilgeous-Alexander,25,Thunder,Oklahoma City,Thunder,29,8,14,1,4,10,10,1,2,3,10,4,1,2,1,+27,27,TRUE,FALSE,FALSE,COACH'S DECISION,FALSE,2,S. Gilgeous-Alexander,https://a.espncdn.com/i/headshots/nba/players/full/4278073.png,Guard,G,Oklahoma City Thunder,s:40~l:46~t:25,oklahoma-city-thunder,https://a.espncdn.com/i/teamlogos/nba/500/okc.png,OKC,007ac1,ef3b24,home,TRUE,127,17,Nets,Brooklyn,Brooklyn Nets,BKN,https://a.espncdn.com/i/teamlogos/nba/500/bkn.png,000000,ffffff,101
401705149,2025,2,2025-01-17,2025-01-18T01:30:00Z,4278073,Shai Gilgeous-Alexander,25,Thunder,Oklahoma City,Thunder,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,RIGHT WRIST SPRAIN,FALSE,2,S. Gilgeous-Alexander,https://a.espncdn.com/i/headshots/nba/players/full/4278073.png,Guard,G,Oklahoma City Thunder,s:40~l:46~t:25,oklahoma-city-thunder,https://a.espncdn.com/i/teamlogos/nba/500/okc.png,OKC,007ac1,ef3b24,away,FALSE,98,6,Mavericks,Dallas,Dallas Mavericks,DAL,https://a.espncdn.com/i/teamlogos/nba/500/dal.png,0064b1,bbc4ca,106
401705140,2025,2,2025-01-16,2025-01-17T00:30:00Z,4278073,Shai Gilgeous-Alexander,25,Thunder,Oklahoma City,Thunder,29,17,26,1,5,5,5,0,3,3,8,2,0,2,1,+32,40,TRUE,FALSE,FALSE,COACH'S DECISION,FALSE,2,S. Gilgeous-Alexander,https://a.espncdn.com/i/headshots/nba/players/full/4278073.png,Guard,G,Oklahoma City Thunder,s:40~l:46~t:25,oklahoma-city-thunder,https://a.espncdn.com/i/teamlogos/nba/500/okc.png,OKC,007ac1,ef3b24,home,TRUE,134,5,Cavaliers,Cleveland,Cleveland Cavaliers,CLE,https://a.espncdn.com/i/teamlogos/nba/500/cle.png,860038,bc945c,114
401705121,2025,2,2025-01-14,2025-01-15T00:00:00Z,4278073,Shai Gilgeous-Alexander,25,Thunder,Oklahoma City,Thunder,33,12,15,1,3,7,8,1,2,3,9,2,1,4,4,+15,32,TRUE,FALSE,FALSE,COACH'S DECISION,FALSE,2,S. Gilgeous-Alexander,https://a.espncdn.com/i/headshots/nba/players/full/4278073.png,Guard,G,Oklahoma City Thunder,s:40~l:46~t:25,oklahoma-city-thunder,https://a.espncdn.com/i/teamlogos/nba/500/okc.png,OKC,007ac1,ef3b24,away,TRUE,118,20,76ers,Philadelphia,Philadelphia 76ers,PHI,https://a.espncdn.com/i/teamlogos/nba/500/phi.png,1d428a,e01234,102
401705111,2025,2,2025-01-12,2025-01-12T23:00:00Z,4278073,Shai Gilgeous-Alexander,25,Thunder,Oklahoma City,Thunder,30,5,17,1,4,16,17,1,6,7,4,2,0,3,3,+30,27,TRUE,FALSE,FALSE,COACH'S DECISION,FALSE,2,S. Gilgeous-Alexander,https://a.espncdn.com/i/headshots/nba/players/full/4278073.png,Guard,G,Oklahoma City Thunder,s:40~l:46~t:25,oklahoma-city-thunder,https://a.espncdn.com/i/teamlogos/nba/500/okc.png,OKC,007ac1,ef3b24,away,TRUE,136,27,Wizards,Washington,Washington Wizards,WSH,https://a.espncdn.com/i/teamlogos/nba/500/wsh.png,e31837,002b5c,95
401705095,2025,2,2025-01-10,2025-01-11T00:30:00Z,4278073,Shai Gilgeous-Alexander,25,Thunder,Oklahoma City,Thunder,29,15,21,1,1,8,8,0,3,3,2,2,1,2,2,+18,39,TRUE,FALSE,FALSE,COACH'S DECISION,FALSE,2,S. Gilgeous-Alexander,https://a.espncdn.com/i/headshots/nba/players/full/4278073.png,Guard,G,Oklahoma City Thunder,s:40~l:46~t:25,oklahoma-city-thunder,https://a.espncdn.com/i/teamlogos/nba/500/okc.png,OKC,007ac1,ef3b24,away,TRUE,126,18,Knicks,New York,New York Knicks,NY,https://a.espncdn.com/i/teamlogos/nba/500/ny.png,1d428a,f58426,101
401705075,2025,2,2025-01-08,2025-01-09T00:00:00Z,4278073,Shai Gilgeous-Alexander,25,Thunder,Oklahoma City,Thunder,38,13,27,1,6,4,4,1,4,5,4,3,2,5,5,-1,31,TRUE,FALSE,FALSE,COACH'S DECISION,TRUE,2,S. Gilgeous-Alexander,https://a.espncdn.com/i/headshots/nba/players/full/4278073.png,Guard,G,Oklahoma City Thunder,s:40~l:46~t:25,oklahoma-city-thunder,https://a.espncdn.com/i/teamlogos/nba/500/okc.png,OKC,007ac1,ef3b24,away,FALSE,122,5,Cavaliers,Cleveland,Cleveland Cavaliers,CLE,https://a.espncdn.com/i/teamlogos/nba/500/cle.png,860038,bc945c,129
401705053,2025,2,2025-01-05,2025-01-05T20:30:00Z,4278073,Shai Gilgeous-Alexander,25,Thunder,Oklahoma City,Thunder,39,11,23,3,6,8,8,2,9,11,6,3,2,3,2,+12,33,TRUE,FALSE,FALSE,COACH'S DECISION,TRUE,2,S. Gilgeous-Alexander,https://a.espncdn.com/i/headshots/nba/players/full/4278073.png,Guard,G,Oklahoma City Thunder,s:40~l:46~t:25,oklahoma-city-thunder,https://a.espncdn.com/i/teamlogos/nba/500/okc.png,OKC,007ac1,ef3b24,home,TRUE,105,2,Celtics,Boston,Boston Celtics,BOS,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,008348,ffffff,92
401705039,2025,2,2025-01-03,2025-01-04T01:00:00Z,4278073,Shai Gilgeous-Alexander,25,Thunder,Oklahoma City,Thunder,37,12,26,2,3,7,7,1,3,4,7,1,1,2,1,+10,33,TRUE,FALSE,FALSE,COACH'S DECISION,TRUE,2,S. Gilgeous-Alexander,https://a.espncdn.com/i/headshots/nba/players/full/4278073.png,Guard,G,Oklahoma City Thunder,s:40~l:46~t:25,oklahoma-city-thunder,https://a.espncdn.com/i/teamlogos/nba/500/okc.png,OKC,007ac1,ef3b24,home,TRUE,117,18,Knicks,New York,New York Knicks,NY,https://a.espncdn.com/i/teamlogos/nba/500/ny.png,1d428a,f58426,107
401705032,2025,2,2025-01-02,2025-01-03T01:00:00Z,4278073,Shai Gilgeous-Alexander,25,Thunder,Oklahoma City,Thunder,30,9,17,2,5,9,9,0,3,3,8,2,0,1,1,+19,29,TRUE,FALSE,FALSE,COACH'S DECISION,FALSE,2,S. Gilgeous-Alexander,https://a.espncdn.com/i/headshots/nba/players/full/4278073.png,Guard,G,Oklahoma City Thunder,s:40~l:46~t:25,oklahoma-city-thunder,https://a.espncdn.com/i/teamlogos/nba/500/okc.png,OKC,007ac1,ef3b24,home,TRUE,116,12,Clippers,LA,LA Clippers,LAC,https://a.espncdn.com/i/teamlogos/nba/500/lac.png,12173f,c8102e,98
401705018,2025,2,2024-12-31,2025-01-01T01:00:00Z,4278073,Shai Gilgeous-Alexander,25,Thunder,Oklahoma City,Thunder,34,15,23,3,5,7,9,1,2,3,2,4,0,3,1,+11,40,TRUE,FALSE,FALSE,COACH'S DECISION,TRUE,2,S. Gilgeous-Alexander,https://a.espncdn.com/i/headshots/nba/players/full/4278073.png,Guard,G,Oklahoma City Thunder,s:40~l:46~t:25,oklahoma-city-thunder,https://a.espncdn.com/i/teamlogos/nba/500/okc.png,OKC,007ac1,ef3b24,home,TRUE,113,16,Timberwolves,Minnesota,Minnesota Timberwolves,MIN,https://a.espncdn.com/i/teamlogos/nba/500/min.png,266092,79bc43,105
401705006,2025,2,2024-12-29,2024-12-30T00:00:00Z,4278073,Shai Gilgeous-Alexander,25,Thunder,Oklahoma City,Thunder,28,14,19,1,5,6,6,0,6,6,7,1,4,1,1,+27,35,TRUE,FALSE,FALSE,COACH'S DECISION,FALSE,2,S. Gilgeous-Alexander,https://a.espncdn.com/i/headshots/nba/players/full/4278073.png,Guard,G,Oklahoma City Thunder,s:40~l:46~t:25,oklahoma-city-thunder,https://a.espncdn.com/i/teamlogos/nba/500/okc.png,OKC,007ac1,ef3b24,home,TRUE,130,29,Grizzlies,Memphis,Memphis Grizzlies,MEM,https://a.espncdn.com/i/teamlogos/nba/500/mem.png,5d76a9,12173f,106
401704994,2025,2,2024-12-28,2024-12-28T23:00:00Z,4278073,Shai Gilgeous-Alexander,25,Thunder,Oklahoma City,Thunder,33,8,15,1,6,5,6,1,3,4,6,2,1,6,4,+12,22,TRUE,FALSE,FALSE,COACH'S DECISION,FALSE,2,S. Gilgeous-Alexander,https://a.espncdn.com/i/headshots/nba/players/full/4278073.png,Guard,G,Oklahoma City Thunder,s:40~l:46~t:25,oklahoma-city-thunder,https://a.espncdn.com/i/teamlogos/nba/500/okc.png,OKC,007ac1,ef3b24,away,TRUE,106,30,Hornets,Charlotte,Charlotte Hornets,CHA,https://a.espncdn.com/i/teamlogos/nba/500/cha.png,008ca8,1d1060,94
401704976,2025,2,2024-12-26,2024-12-27T00:00:00Z,4278073,Shai Gilgeous-Alexander,25,Thunder,Oklahoma City,Thunder,38,15,22,4,5,11,11,0,7,7,8,1,2,1,2,+10,45,TRUE,FALSE,FALSE,COACH'S DECISION,TRUE,2,S. Gilgeous-Alexander,https://a.espncdn.com/i/headshots/nba/players/full/4278073.png,Guard,G,Oklahoma City Thunder,s:40~l:46~t:25,oklahoma-city-thunder,https://a.espncdn.com/i/teamlogos/nba/500/okc.png,OKC,007ac1,ef3b24,away,TRUE,120,11,Pacers,Indiana,Indiana Pacers,IND,https://a.espncdn.com/i/teamlogos/nba/500/ind.png,002d62,ffd520,114
401704966,2025,2,2024-12-23,2024-12-24T01:00:00Z,4278073,Shai Gilgeous-Alexander,25,Thunder,Oklahoma City,Thunder,35,14,25,3,6,10,10,3,6,9,3,3,3,3,3,+25,41,TRUE,FALSE,FALSE,COACH'S DECISION,FALSE,2,S. Gilgeous-Alexander,https://a.espncdn.com/i/headshots/nba/players/full/4278073.png,Guard,G,Oklahoma City Thunder,s:40~l:46~t:25,oklahoma-city-thunder,https://a.espncdn.com/i/teamlogos/nba/500/okc.png,OKC,007ac1,ef3b24,home,TRUE,123,27,Wizards,Washington,Washington Wizards,WSH,https://a.espncdn.com/i/teamlogos/nba/500/wsh.png,e31837,002b5c,105
401704941,2025,2,2024-12-20,2024-12-21T01:00:00Z,4278073,Shai Gilgeous-Alexander,25,Thunder,Oklahoma City,Thunder,38,10,25,3,9,2,2,2,5,7,4,2,0,3,1,+14,25,TRUE,FALSE,FALSE,COACH'S DECISION,TRUE,2,S. Gilgeous-Alexander,https://a.espncdn.com/i/headshots/nba/players/full/4278073.png,Guard,G,Oklahoma City Thunder,s:40~l:46~t:25,oklahoma-city-thunder,https://a.espncdn.com/i/teamlogos/nba/500/okc.png,OKC,007ac1,ef3b24,away,TRUE,104,14,Heat,Miami,Miami Heat,MIA,https://a.espncdn.com/i/teamlogos/nba/500/mia.png,98002e,000000,97
401704927,2025,2,2024-12-19,2024-12-20T00:00:00Z,4278073,Shai Gilgeous-Alexander,25,Thunder,Oklahoma City,Thunder,36,15,26,1,5,4,4,0,4,4,6,4,2,4,1,-6,35,TRUE,FALSE,FALSE,COACH'S DECISION,TRUE,2,S. Gilgeous-Alexander,https://a.espncdn.com/i/headshots/nba/players/full/4278073.png,Guard,G,Oklahoma City Thunder,s:40~l:46~t:25,oklahoma-city-thunder,https://a.espncdn.com/i/teamlogos/nba/500/okc.png,OKC,007ac1,ef3b24,away,TRUE,105,19,Magic,Orlando,Orlando Magic,ORL,https://a.espncdn.com/i/teamlogos/nba/500/orl.png,0150b5,9ca0a3,99
401734908,2025,2,2024-12-17,2024-12-18T01:30:00Z,4278073,Shai Gilgeous-Alexander,25,Thunder,Oklahoma City,Thunder,36,8,24,2,9,3,4,0,4,4,2,2,0,3,3,-17,21,TRUE,FALSE,FALSE,COACH'S DECISION,FALSE,2,S. Gilgeous-Alexander,https://a.espncdn.com/i/headshots/nba/players/full/4278073.png,Guard,G,Oklahoma City Thunder,s:40~l:46~t:25,oklahoma-city-thunder,https://a.espncdn.com/i/teamlogos/nba/500/okc.png,OKC,007ac1,ef3b24,home,FALSE,81,15,Bucks,Milwaukee,Milwaukee Bucks,MIL,https://a.espncdn.com/i/teamlogos/nba/500/mil.png,00471b,eee1c6,97
401734907,2025,2,2024-12-14,2024-12-15T01:30:00Z,4278073,Shai Gilgeous-Alexander,25,Thunder,Oklahoma City,Thunder,38,8,21,2,6,14,15,0,8,8,6,5,1,1,3,+16,32,TRUE,FALSE,FALSE,COACH'S DECISION,TRUE,2,S. Gilgeous-Alexander,https://a.espncdn.com/i/headshots/nba/players/full/4278073.png,Guard,G,Oklahoma City Thunder,s:40~l:46~t:25,oklahoma-city-thunder,https://a.espncdn.com/i/teamlogos/nba/500/okc.png,OKC,007ac1,ef3b24,home,TRUE,111,10,Rockets,Houston,Houston Rockets,HOU,https://a.espncdn.com/i/teamlogos/nba/500/hou.png,ce1141,000000,96
401734903,2025,2,2024-12-10,2024-12-11T02:30:00Z,4278073,Shai Gilgeous-Alexander,25,Thunder,Oklahoma City,Thunder,38,15,23,5,9,4,4,0,8,8,5,3,1,2,3,+22,39,TRUE,FALSE,FALSE,COACH'S DECISION,FALSE,2,S. Gilgeous-Alexander,https://a.espncdn.com/i/headshots/nba/players/full/4278073.png,Guard,G,Oklahoma City Thunder,s:40~l:46~t:25,oklahoma-city-thunder,https://a.espncdn.com/i/teamlogos/nba/500/okc.png,OKC,007ac1,ef3b24,home,TRUE,118,6,Mavericks,Dallas,Dallas Mavericks,DAL,https://a.espncdn.com/i/teamlogos/nba/500/dal.png,0064b1,bbc4ca,104
